product_id,category,craft_type,material,state,district,size_m_or_units,weight_kg,handmade,quality_grade,design_complexity,raw_material_cost_inr,labour_cost_inr,inbound_procurement_cost_inr,production_overhead_inr,cost_floor_inr,selling_price_inr,mrp_inr,discount_pct,seller_count,rating,review_count,stock_units,trend_7d_pct,trend_30d_pct,trend_90d_pct,season,demand_index
SP-00105,Saree,Metal Craft,Jute,Uttar Pradesh,Lucknow,3.93,0.83,0,5,3,1084.06,347.67,63.46,145.39,1640.58,3106.69,4142.25,0.25,43,3.45,2443,51,0.02268927156411602,0.09831081356577431,-0.008857563023289494,Festival,0.584
SP-00106,Wall Art,Block Print,Wood,Tamil Nadu,Kanchipuram,1.57,2.18,1,3,1,186.46,554.48,59.23,146.1,946.27,1154.28,1304.27,0.115,111,4.28,3021,3,0.022824834599661635,-0.0886130036708791,0.06448402159445875,Normal,0.204
SP-00107,Jewellery,Embroidery,Silver-plated,Rajasthan,Jaipur,6.07,1.81,1,5,5,1601.46,1883.33,257.95,408.2,4150.94,6395.62,9809.23,0.348,39,4.22,181,13,0.024729626647885007,0.11846887161316866,0.20933164325866224,Summer,0.328
SP-00108,Basket,Block Print,Cotton,Rajasthan,Udaipur,5.3,2.15,0,4,2,872.93,660.88,41.46,229.29,1804.56,2417.87,2841.21,0.149,14,4.35,3701,75,0.04446919694692046,0.014079074068491678,0.08003172851787428,Normal,0.586
SP-00109,Home Decor,Wood Craft,Wool,Maharashtra,Nagpur,1.41,1.3,1,3,3,551.29,1527.06,291.84,363.89,2734.08,4768.44,5990.5,0.204,51,4.06,830,139,-0.019940287244649097,0.004847526485670689,0.10982942566346526,Normal,0.599
SP-00110,Home Decor,Pottery,Wood,Telangana,Hyderabad,0.85,2.13,1,4,1,593.18,929.56,208.99,97.47,1829.2,3817.44,4517.68,0.155,10,3.87,3564,15,0.031214865359079715,0.10009592846998971,0.12320517009562253,Festival,0.777
SP-00111,Bag,Basketry,Clay,Odisha,Koraput,3.39,3.24,1,5,5,1951.44,2196.86,114.97,192.07,4455.34,6076.42,6225.84,0.024,16,4.37,582,98,0.005017346797231719,-0.08166037152894048,0.12360677880598611,Normal,0.602
SP-00112,Pottery,Metal Craft,Brass,Gujarat,Surat,6.2,2.64,0,1,3,635.38,656.7,175.04,168.75,1635.87,2000.22,2561.1,0.219,18,4.0,1222,51,-0.029957244566550616,0.04368054990969548,0.09768114234435614,Normal,0.534
SP-00113,Saree,Leather Craft,Silver-plated,Karnataka,Channapatna,4.03,3.39,1,2,1,203.34,1168.76,145.86,329.33,1847.29,3958.15,4815.27,0.178,109,3.81,4170,130,0.08458432328293367,0.21783209067198225,-0.06862658218551021,Normal,0.606
SP-00114,Pottery,Leather Craft,Brass,Tamil Nadu,Coimbatore,5.55,3.05,1,4,1,1674.96,521.08,205.07,218.09,2619.2,3872.98,5283.74,0.267,68,3.69,1375,43,-0.04434537202681872,0.1982829446773334,-0.07775676478932858,Normal,0.594
SP-00115,Jewellery,Block Print,Silver-plated,Gujarat,Vadodara,2.35,1.12,1,4,1,137.13,282.19,226.96,429.55,1075.83,1404.32,1654.09,0.151,88,4.59,3165,134,0.0537572329947449,-0.19812673401219208,0.23540578687022398,Normal,0.55
SP-00116,Home Decor,Jewellery,Cotton,Karnataka,Dharwad,1.58,1.3,1,2,2,887.0,1240.4,278.2,63.04,2468.64,3471.95,3729.27,0.069,23,3.85,2102,74,0.05156373650607882,0.13083932972673046,0.09029871620733482,Summer,0.411
SP-00117,Bag,Block Print,Jute,Assam,Barpeta,1.33,1.56,1,5,2,1224.15,847.85,48.67,118.13,2238.8,2576.83,3639.59,0.292,104,3.87,1504,3,0.08013504032680731,-0.0026604983059099543,0.25639111123010044,Normal,0.935
SP-00118,Basket,Wood Craft,Bamboo,Assam,Sivasagar,3.79,1.55,1,2,5,1656.96,1118.78,70.53,382.28,3228.55,4510.15,5287.4,0.147,60,5.0,1749,78,0.08843923159517815,0.04559393501324007,0.14937931329420573,Wedding,0.648
SP-00119,Basket,Pottery,Jute,Rajasthan,Jodhpur,2.01,1.34,1,2,5,320.63,1290.25,217.34,389.07,2217.29,3489.51,3546.25,0.016,105,4.57,533,10,0.033037719207058364,0.036639656004385804,-0.008646532185146508,Wedding,0.95
SP-00120,Wall Art,Pottery,Silver-plated,Assam,Barpeta,0.57,2.12,0,2,5,305.22,592.86,179.92,288.58,1366.58,2419.12,2699.91,0.104,33,4.64,2670,139,0.018137537372393653,0.059755628252750354,-0.11962953288517081,Normal,0.587
SP-00121,Pottery,Leather Craft,Leather,Tamil Nadu,Coimbatore,3.72,1.76,1,3,2,233.19,982.41,281.49,99.54,1596.63,2649.38,3495.22,0.242,30,4.12,1310,113,0.014261102549903868,0.1992912089122808,0.013248431526451596,Wedding,0.805
SP-00122,Wall Art,Leather Craft,Silver-plated,Maharashtra,Kolhapur,2.43,2.47,0,3,1,854.38,1074.98,234.15,449.07,2612.58,3849.09,4480.9,0.141,71,3.81,3784,87,-0.06299439407098441,0.07087992768481657,-0.07199421195874556,Festival,0.601
SP-00123,Stole,Metal Craft,Silver-plated,West Bengal,Bankura,5.24,2.22,1,4,1,619.43,362.26,172.4,399.19,1553.28,3208.67,4051.35,0.208,73,3.76,1479,50,-0.025051701462747603,0.19756775921706604,-0.20244457790292958,Wedding,0.896
SP-00124,Saree,Jewellery,Bamboo,Odisha,Puri,3.62,1.35,1,4,4,799.59,628.71,284.92,252.06,1965.28,2824.42,3928.26,0.281,19,3.66,935,60,-0.05610996375957142,0.1427581070553822,-0.09293048517780131,Normal,0.549
SP-00125,Accessory,Leather Craft,Leather,Gujarat,Ahmedabad,3.63,1.98,1,5,4,201.68,1237.22,214.41,430.2,2083.51,3486.62,4498.86,0.225,98,4.55,3413,62,-0.0067543576688356005,-0.0003162676930048916,0.1565809341148865,Summer,0.508
SP-00126,Basket,Embroidery,Cotton,Assam,Sivasagar,5.52,0.6,1,2,5,366.59,636.2,182.1,197.24,1382.13,2175.33,2792.46,0.221,67,3.19,3082,95,-0.003051314029041907,-0.0033232656623021217,0.12243943519231193,Winter,0.453
SP-00127,Saree,Wood Craft,Cotton,Tamil Nadu,Coimbatore,4.01,2.76,1,5,2,1108.17,1071.71,147.99,185.89,2513.76,3469.24,3867.6,0.103,4,4.59,1212,74,0.03149000629026255,0.039774975549584264,0.20045057154746132,Normal,0.675
SP-00128,Bag,Basketry,Leather,Gujarat,Kutch,4.66,0.19,1,2,2,1076.65,257.75,213.14,348.69,1896.23,2683.51,4115.81,0.348,57,4.16,3293,83,0.06526297007469774,0.009287292691421457,-0.02623372984944093,Normal,0.585
SP-00129,Home Decor,Wood Craft,Bamboo,Karnataka,Dharwad,4.22,2.47,0,3,5,163.71,1955.28,255.77,80.7,2455.46,3151.35,3668.63,0.141,17,4.21,3186,133,0.01649935705935998,0.002858226391793138,0.24317630876667767,Normal,0.723
SP-00130,Wall Art,Jewellery,Silk,Odisha,Sambalpur,5.98,0.4,1,2,5,754.06,1879.34,210.2,232.7,3076.3,5082.72,5795.58,0.123,113,4.05,4605,122,-0.004355678040758905,0.00881086877446001,0.39330235180413314,Normal,0.627
SP-00131,Saree,Embroidery,Silver-plated,Tamil Nadu,Madurai,3.47,0.77,0,2,3,1482.57,1549.43,289.09,141.33,3462.42,6488.82,7083.86,0.084,99,4.39,2943,74,-0.027076880111490054,0.060134485321492195,0.1403225830866286,Normal,0.635
SP-00132,Basket,Wood Craft,Brass,Assam,Dibrugarh,3.07,1.68,1,3,2,1323.93,512.89,235.2,279.95,2351.97,3905.19,5547.14,0.296,99,5.0,886,63,0.06971752340621593,0.04827182018631889,0.2956259192483098,Monsoon,0.626
SP-00133,Saree,Pottery,Silver-plated,Rajasthan,Barmer,6.06,1.44,1,3,3,1532.37,599.95,137.07,207.63,2477.02,3038.85,3634.99,0.164,15,4.47,2834,67,-0.024874648542733118,-0.059284680783393974,0.038560252736302834,Normal,0.336
SP-00134,Bag,Wood Craft,Clay,Rajasthan,Jodhpur,3.51,1.71,1,3,4,1464.97,841.47,260.49,111.4,2678.33,5151.19,6274.29,0.179,90,3.66,1943,57,0.012243343440970328,0.17530735775420594,0.30459245114010913,Festival,0.687
SP-00135,Pottery,Embroidery,Leather,Maharashtra,Kolhapur,1.5,2.89,1,5,5,1455.9,2078.25,173.84,205.15,3913.14,7560.23,9755.14,0.225,49,5.0,368,37,-0.02784183564398233,0.18470586960311022,0.04497256333707223,Normal,0.519
SP-00136,Saree,Jewellery,Silk,West Bengal,Murshidabad,1.86,1.81,0,5,3,1117.94,1246.06,248.01,192.11,2804.12,3401.01,4950.52,0.313,4,4.09,3537,44,0.002630858320073412,-0.10288154342262781,0.0023902427522005804,Normal,0.464
SP-00137,Pottery,Handloom,Jute,Gujarat,Kutch,3.26,0.72,1,2,2,257.07,987.35,257.99,119.99,1622.4,2665.52,2697.89,0.012,85,4.68,175,108,0.06978174030589163,-0.029011554115194592,-0.1676862655235638,Normal,0.279
SP-00138,Jewellery,Handloom,Cotton,Tamil Nadu,Salem,5.29,3.06,1,5,3,1387.02,1191.56,278.16,90.21,2946.95,4760.01,7289.45,0.347,81,4.24,1497,119,0.06176884969511155,0.1586142502118831,0.10373833633409396,Festival,0.75
SP-00139,Stole,Block Print,Cotton,Rajasthan,Barmer,2.63,2.31,1,4,1,338.62,409.22,57.9,305.12,1110.86,1775.41,2052.5,0.135,33,4.93,3547,11,-0.06673057484685976,0.057964668078005356,-0.023660560315686946,Festival,0.529
SP-00140,Wall Art,Embroidery,Leather,Uttar Pradesh,Moradabad,3.98,2.23,1,5,3,2048.61,1617.41,162.96,74.52,3903.5,6059.58,6432.68,0.058,82,4.02,1005,130,-0.021576138633318826,-0.1376367638846221,0.23312174682634074,Wedding,0.802
SP-00141,Home Decor,Pottery,Cotton,Rajasthan,Udaipur,3.85,1.06,1,1,2,519.03,1361.05,213.37,71.62,2165.07,3639.67,4905.22,0.258,53,4.89,4302,67,-0.06084797000824731,-0.01335195256828793,0.2122603708043212,Normal,0.443
SP-00142,Basket,Block Print,Bamboo,Tamil Nadu,Madurai,4.36,2.31,1,4,3,1543.01,340.02,146.91,225.3,2255.24,3231.93,3723.42,0.132,46,4.07,1386,64,-0.013053454790357005,0.09010854326224657,0.24055642075890152,Normal,0.587
SP-00143,Pottery,Pottery,Jute,West Bengal,Hooghly,6.14,2.35,1,4,1,873.37,854.55,171.83,177.09,2076.84,3246.31,3289.07,0.013,90,4.88,4452,68,0.007019298432711273,0.13698044873917456,0.2098844286270503,Festival,0.556
SP-00144,Accessory,Pottery,Wool,Maharashtra,Pune,1.8,1.03,1,1,2,337.07,203.64,55.26,269.87,865.84,1096.84,1147.32,0.044,64,4.05,4418,147,0.06215871550113346,-0.1140734496264082,0.11782690441346413,Summer,0.387
SP-00145,Pottery,Metal Craft,Brass,Tamil Nadu,Coimbatore,1.03,3.41,1,5,5,872.14,1170.75,281.44,109.69,2434.02,4373.73,5460.34,0.199,75,3.63,4361,22,0.023769977157303113,0.023212593057368877,0.24537027728914887,Normal,0.666
SP-00146,Stole,Block Print,Brass,Tamil Nadu,Coimbatore,1.43,0.93,0,3,5,1798.98,1564.53,32.02,114.42,3509.95,5362.17,7092.82,0.244,7,3.53,2886,31,-0.02448951631485988,-0.10686394303152918,0.1712589317691661,Festival,0.95
SP-00147,Accessory,Basketry,Bamboo,Telangana,Nalgonda,3.33,1.19,1,4,5,1901.96,328.72,90.07,375.95,2696.7,3393.76,4890.14,0.306,31,4.24,468,116,0.039820425110353386,0.070558019190248,0.2130077993496731,Monsoon,0.709
SP-00148,Wall Art,Wood Craft,Leather,Gujarat,Ahmedabad,2.52,0.63,1,3,2,1459.4,1533.39,291.84,90.3,3374.93,5019.81,5363.04,0.064,32,3.86,999,97,0.02393088347658938,-0.04628000195732702,0.19936763993632292,Normal,0.327
SP-00149,Accessory,Embroidery,Leather,Rajasthan,Jaipur,5.42,2.32,1,3,2,1150.86,1477.89,105.12,89.8,2823.67,4422.29,5626.32,0.214,86,3.81,4640,123,0.11154771443782828,-0.06197601853814636,0.2159443833562846,Festival,0.668
SP-00150,Wall Art,Leather Craft,Wood,Gujarat,Surat,3.34,2.33,1,3,5,1513.09,466.35,190.41,147.94,2317.79,3647.56,4949.2,0.263,117,3.97,1587,133,0.09108134890411043,-0.0001254939319823914,-0.050115938922418,Normal,0.74
SP-00151,Pottery,Wood Craft,Brass,Uttar Pradesh,Bhadohi,4.75,3.32,1,2,3,726.01,576.92,230.43,239.7,1773.06,2939.65,3386.69,0.132,41,4.24,1889,9,0.04656116142962907,0.051379956534029644,0.09949867314810625,Winter,0.412
SP-00152,Stole,Pottery,Wool,West Bengal,Nadia,4.74,2.2,1,5,2,864.04,1272.64,279.56,355.89,2772.13,4210.23,4358.42,0.034,24,4.01,127,117,-0.019212925445758994,0.02749555841401158,-0.027615818569138195,Normal,0.543
SP-00153,Pottery,Jewellery,Clay,Karnataka,Channapatna,1.41,0.83,1,4,2,567.87,911.76,268.36,199.57,1947.56,2441.99,3683.24,0.337,72,4.41,2695,108,-0.018323091709883454,-0.08100528496890341,0.44296394744929124,Normal,0.48
SP-00154,Jewellery,Handloom,Leather,Maharashtra,Kolhapur,4.17,2.17,1,2,2,1141.71,368.89,240.85,354.38,2105.83,2755.6,4162.54,0.338,28,4.78,4509,7,-0.008335651265507494,-0.02309615971321307,0.23915028323861856,Winter,0.278
SP-00155,Jewellery,Embroidery,Jute,Rajasthan,Jaipur,1.52,3.34,1,2,1,1113.01,1128.58,212.53,182.59,2636.71,4383.36,5692.68,0.23,115,4.67,2376,94,0.07457918096887362,0.08868185471492834,0.0922578783618547,Normal,0.447
SP-00156,Wall Art,Basketry,Brass,Gujarat,Ahmedabad,2.14,0.65,1,2,5,409.11,1040.22,82.11,266.7,1798.14,2221.94,2255.78,0.015,41,4.63,2530,114,-0.002558767861970724,-0.07383267269609428,-0.0006706870676790738,Winter,0.471
SP-00157,Saree,Metal Craft,Cotton,Tamil Nadu,Salem,2.76,1.13,1,4,3,1615.03,369.6,202.66,344.03,2531.32,4389.37,4586.59,0.043,119,3.89,2414,49,0.08338117804019525,-0.04571764037774299,0.06857058113728469,Festival,0.45
SP-00158,Wall Art,Jewellery,Cotton,Maharashtra,Pune,2.37,3.44,0,5,5,1287.46,1764.49,216.47,88.48,3356.9,4164.79,6358.46,0.345,19,3.64,1705,6,0.11131046734534,-0.07337710254197286,0.28255660972667695,Festival,0.934
SP-00159,Basket,Basketry,Jute,Gujarat,Vadodara,3.54,3.29,1,1,5,186.55,530.16,51.75,340.8,1109.26,2045.18,2708.85,0.245,60,4.25,3799,58,0.03436453805181819,0.1148813885982477,-0.0366801360330969,Normal,0.455
SP-00160,Jewellery,Metal Craft,Cotton,Rajasthan,Udaipur,6.09,2.69,0,1,5,1444.32,1282.69,142.51,51.45,2920.97,3634.04,4582.65,0.207,110,4.01,4262,112,-0.006325334825805749,-0.07249293551021546,0.2725239880266489,Wedding,0.742
SP-00161,Wall Art,Metal Craft,Cotton,Rajasthan,Jodhpur,2.48,1.03,1,2,1,328.78,1048.67,248.12,320.87,1946.44,2506.34,2597.24,0.035,91,3.79,77,19,0.01329863895953172,-0.020823972933728688,-0.054235905303738216,Normal,0.505
SP-00162,Bag,Embroidery,Wool,Uttar Pradesh,Bhadohi,2.43,3.15,1,2,4,291.02,725.75,180.18,188.21,1385.16,2779.07,3352.32,0.171,110,4.27,1379,120,0.021965653301214815,0.11768076988651466,-0.2118063047428072,Festival,0.706
SP-00163,Bag,Jewellery,Jute,Maharashtra,Pune,0.76,0.37,1,3,2,689.01,910.32,91.58,125.51,1816.42,3261.15,4336.64,0.248,11,3.91,2775,122,-0.03902971698767453,0.02841964900282339,0.23936845058269046,Festival,0.626
SP-00164,Stole,Pottery,Wood,Gujarat,Surat,1.13,2.36,1,2,1,409.59,312.73,202.46,301.39,1226.17,2199.13,2655.95,0.172,35,4.55,50,144,-0.03125895972220878,0.1416977048237856,0.14461260354726665,Wedding,0.897
SP-00165,Wall Art,Leather Craft,Clay,West Bengal,Hooghly,0.66,3.3,1,3,3,1327.4,1799.08,42.79,74.75,3244.02,3556.03,4535.75,0.216,32,4.43,2427,9,0.09549353415601577,-0.06752883802213747,0.20916178994639303,Summer,0.635
SP-00166,Saree,Jewellery,Silk,Gujarat,Kutch,2.37,0.14,1,1,4,976.3,1418.08,258.66,212.6,2865.64,4419.23,4829.76,0.085,85,4.84,936,52,0.0177633532906066,-0.10051643606769603,0.224580748960657,Normal,0.576
SP-00167,Wall Art,Metal Craft,Bamboo,West Bengal,Bankura,3.62,1.26,0,2,2,897.48,354.95,211.41,368.21,1832.05,2879.9,3254.12,0.115,21,3.15,1497,53,0.0036878159188085922,0.022252251290641255,0.009649140033748622,Normal,0.386
SP-00168,Jewellery,Leather Craft,Clay,Tamil Nadu,Coimbatore,4.5,1.18,1,4,2,694.1,1145.34,119.19,327.62,2286.25,3618.18,3836.88,0.057,71,4.07,3628,63,0.03386720898601074,-0.009474843052571215,0.15863256095925182,Normal,0.641
SP-00169,Pottery,Metal Craft,Leather,Karnataka,Mysuru,6.23,1.07,0,3,3,460.5,1113.09,215.02,269.59,2058.2,4292.36,4335.72,0.01,110,3.8,4315,139,0.052380698860978084,0.022582543777880132,0.09211574807588846,Wedding,0.815
SP-00170,Saree,Basketry,Silk,Assam,Sivasagar,4.39,0.33,0,4,3,1706.68,1755.53,249.38,256.36,3967.95,4585.06,4673.86,0.019,64,4.32,3086,34,0.018266037499070506,-0.14855729044434707,0.0064026664112910164,Normal,0.471
SP-00171,Basket,Handloom,Silver-plated,Uttar Pradesh,Moradabad,5.6,3.03,1,1,2,325.97,707.63,172.74,84.54,1290.88,2734.19,2994.73,0.087,80,4.67,755,84,0.04101614148880645,0.12256709533036594,-0.05891490665804672,Festival,0.275
SP-00172,Home Decor,Pottery,Jute,Telangana,Warangal,4.08,1.0,1,1,1,1373.13,602.27,120.9,321.63,2417.93,4022.7,4071.56,0.012,7,4.38,3171,117,0.007241791248927277,-0.11362723140442446,-0.16635327415376505,Festival,0.62
SP-00173,Saree,Block Print,Leather,Rajasthan,Barmer,5.25,1.63,1,1,2,1188.71,564.06,244.12,297.89,2294.78,2678.85,3125.85,0.143,3,3.69,3444,64,-0.03368512063589005,-0.13266066811237784,-0.05730861466729384,Normal,0.604
SP-00174,Stole,Pottery,Leather,Assam,Dibrugarh,3.89,1.6,1,5,1,1477.4,1056.16,232.43,320.56,3086.55,5485.51,7682.79,0.286,101,3.6,3740,113,0.044671599409184776,0.035965761346598756,-0.28122939944355335,Festival,0.678
SP-00175,Accessory,Pottery,Bamboo,West Bengal,Nadia,3.92,0.1,1,3,5,954.22,1309.66,248.68,322.55,2835.11,4165.34,5659.43,0.264,87,3.52,4243,25,0.11385682376658213,0.11925074116726067,-0.1868089566406278,Summer,0.549
SP-00176,Pottery,Jewellery,Silver-plated,Maharashtra,Solapur,5.71,0.47,1,3,4,302.43,993.71,71.45,385.05,1752.64,2559.96,3545.65,0.278,62,4.76,3562,88,-0.006914954765832471,0.036224496555146944,-0.18300972504175883,Normal,0.85
SP-00177,Home Decor,Embroidery,Jute,Assam,Sivasagar,3.76,3.11,1,5,1,1056.25,921.96,299.36,95.78,2373.35,4775.38,6632.47,0.28,41,3.51,2680,138,0.0910537969034892,0.13364004170146473,-0.17724799128460123,Festival,0.848
SP-00178,Pottery,Pottery,Wood,Tamil Nadu,Coimbatore,3.52,3.18,1,4,2,1675.65,1471.47,160.39,384.88,3692.39,5074.0,5865.9,0.135,116,4.75,2111,38,0.024475449988190706,0.0162740280902598,-0.12397892688955611,Normal,0.512
SP-00179,Saree,Block Print,Cotton,Odisha,Sambalpur,5.25,1.47,1,4,2,830.27,1454.13,160.74,361.74,2806.88,3334.89,5122.72,0.349,110,4.26,1193,65,0.047293941886957264,-0.06366228991646006,0.15171327187416223,Normal,0.44
SP-00180,Saree,Embroidery,Silk,Karnataka,Bengaluru Rural,1.82,3.28,1,3,3,454.25,632.04,90.96,312.42,1489.67,2404.78,2547.44,0.056,19,4.31,1422,144,-0.05701771879242053,0.028783609988941604,0.3197898453082372,Wedding,0.883
SP-00181,Basket,Embroidery,Wool,Tamil Nadu,Coimbatore,5.51,2.37,1,3,4,1199.79,1395.66,81.24,92.56,2769.25,5444.98,5892.84,0.076,106,4.52,2522,80,-0.018043237252408844,0.09684443055946129,-0.04882861675218447,Normal,0.729
SP-00182,Stole,Basketry,Cotton,Karnataka,Bengaluru Rural,1.56,0.28,1,5,2,609.98,879.41,261.98,168.93,1920.3,2782.38,3258.06,0.146,43,4.08,2678,8,0.04453034512279441,0.12508609038591928,0.18611327733099553,Normal,0.636
SP-00183,Pottery,Leather Craft,Leather,Rajasthan,Jaipur,4.58,0.92,1,5,2,864.57,462.97,185.47,193.97,1706.98,2589.89,3237.36,0.2,27,4.3,4386,8,0.030160346669695248,-0.03996574222976442,-0.017520755335199187,Winter,0.782
SP-00184,Accessory,Handloom,Silk,Maharashtra,Solapur,3.42,0.73,1,3,3,1153.43,1726.04,132.98,65.56,3078.01,5452.06,5546.35,0.017,43,3.89,192,64,0.09340409113326487,0.11865167513318306,0.0637743944342052,Normal,0.465
SP-00185,Home Decor,Handloom,Wool,Odisha,Koraput,4.61,0.31,1,3,4,857.58,1391.74,228.23,397.04,2874.59,4590.84,6385.03,0.281,41,4.64,2941,71,0.1211054475426738,0.044630996479414,-0.07817248645607874,Monsoon,0.626
SP-00186,Basket,Metal Craft,Wood,Gujarat,Kutch,3.09,2.89,1,5,5,1495.86,826.07,234.37,424.51,2980.81,6006.02,8050.97,0.254,115,4.22,3970,66,-0.0538653877158666,0.182309514951162,0.0071115299862352654,Summer,0.623
SP-00187,Saree,Wood Craft,Silk,Karnataka,Mysuru,3.56,0.41,1,5,2,729.69,1657.31,84.07,83.94,2555.01,3977.06,4404.27,0.097,32,4.34,1182,24,-0.05909762587189496,0.040955228625684646,-0.10609045328482428,Normal,0.581
SP-00188,Home Decor,Wood Craft,Jute,Gujarat,Vadodara,1.99,0.3,1,1,5,1059.73,788.39,200.27,425.95,2474.34,4120.26,4234.59,0.027,62,4.06,522,144,0.033388709874625555,-0.08127187990425902,0.13839696673933416,Normal,0.732
SP-00189,Bag,Wood Craft,Bamboo,Karnataka,Mysuru,1.86,1.88,0,5,1,805.21,421.68,218.5,138.62,1584.01,2337.65,3211.06,0.272,115,4.4,76,41,0.008393715475232136,0.022142803210614632,0.16551134356942132,Festival,0.614
SP-00190,Saree,Embroidery,Wool,Gujarat,Ahmedabad,1.57,0.17,1,2,3,1573.51,1152.31,245.51,277.1,3248.43,4342.73,4814.56,0.098,80,4.42,4001,126,0.0893496364954419,0.06284606817323213,0.17118019081052777,Normal,0.603
SP-00191,Saree,Pottery,Brass,Karnataka,Dharwad,0.69,2.56,1,3,2,1691.82,697.5,198.58,240.36,2828.26,3947.01,4003.05,0.014,34,3.82,2182,42,0.0016660603174738914,-0.12667579329902373,0.21399994630875732,Normal,0.713
SP-00192,Pottery,Jewellery,Brass,West Bengal,Bankura,4.15,3.36,1,4,2,553.11,1310.13,106.49,219.61,2189.34,3004.15,3546.81,0.153,88,4.44,2172,12,0.04951602864931952,0.03349543272811909,0.2571593889576827,Normal,0.625
SP-00193,Wall Art,Jewellery,Cotton,Maharashtra,Nagpur,2.56,3.33,1,4,2,1243.11,632.86,156.1,198.25,2230.32,3329.49,4999.23,0.334,68,3.88,4080,62,0.08758406864300536,0.22248790178071154,-0.12450501895551386,Normal,0.612
SP-00194,Pottery,Wood Craft,Leather,West Bengal,Bankura,3.28,3.41,1,4,3,1798.24,1660.55,98.79,106.98,3664.56,6749.5,7848.26,0.14,118,4.06,2728,28,0.008967196337935862,0.07011131671006937,0.2272665930338819,Festival,0.543
SP-00195,Basket,Basketry,Bamboo,Uttar Pradesh,Varanasi,3.68,1.37,1,4,1,1111.72,1438.81,251.37,254.52,3056.42,4537.91,5609.28,0.191,98,4.2,3865,64,0.08159897016325111,0.03362457350093517,0.036284963347718004,Normal,0.52
SP-00196,Stole,Jewellery,Bamboo,Uttar Pradesh,Varanasi,6.04,0.81,1,2,2,328.54,1326.95,275.68,262.57,2193.74,3499.12,4526.68,0.227,65,5.0,3991,13,0.015603629529005125,0.06960330770426174,0.3660741174150006,Normal,0.217
SP-00197,Wall Art,Leather Craft,Silk,West Bengal,Murshidabad,4.15,0.7,0,1,2,1368.48,316.76,109.74,220.17,2015.15,3443.18,5146.76,0.331,27,4.85,292,59,0.05570568742766503,-0.07837590970601951,0.3328374883100208,Festival,0.467
SP-00198,Stole,Wood Craft,Silk,West Bengal,Nadia,2.14,1.27,1,4,3,905.13,524.87,68.7,431.54,1930.24,2913.39,3063.5,0.049,61,3.66,4837,97,-0.004434128448148129,0.18066155336506445,0.1217950232926504,Normal,0.482
SP-00199,Saree,Metal Craft,Clay,West Bengal,Murshidabad,1.91,1.37,1,3,3,1783.94,973.47,298.99,441.85,3498.25,5481.3,6517.6,0.159,28,3.38,659,27,0.05211585732502473,0.10625261297812802,-0.17357027689728954,Normal,0.334
SP-00200,Accessory,Embroidery,Jute,Karnataka,Channapatna,1.95,1.93,1,5,1,446.26,457.53,195.3,155.51,1254.6,1752.43,2081.27,0.158,60,4.46,1621,108,0.036154162896895034,0.008387512803151281,-0.1062594927318819,Festival,0.654
SP-00201,Home Decor,Leather Craft,Silk,Assam,Sivasagar,5.91,2.81,0,2,3,861.6,1200.88,274.4,254.35,2591.23,3618.52,4173.61,0.133,79,4.69,4476,66,0.025759044157639504,0.009565939508207836,-0.06405172140442394,Normal,0.738
SP-00202,Basket,Basketry,Silk,Tamil Nadu,Salem,3.38,0.98,1,5,2,1510.99,843.3,286.39,317.61,2958.29,5202.91,6035.86,0.138,34,3.74,2429,145,-0.02144375814001358,0.17095256365144004,0.2844407041522926,Normal,0.524
SP-00203,Pottery,Basketry,Silk,Odisha,Sambalpur,1.21,2.78,1,3,4,424.1,1793.49,136.07,308.85,2662.51,4535.42,4799.39,0.055,84,3.82,836,55,0.058761459342535724,0.072741109519754,0.02909764719235272,Festival,0.463
SP-00204,Saree,Embroidery,Silver-plated,West Bengal,Nadia,3.74,3.24,1,2,1,389.92,287.04,57.26,355.93,1090.15,2081.82,2739.24,0.24,75,3.96,2199,44,-0.042665263117258156,0.06532045102953499,0.21323494435618884,Festival,0.95
SP-00205,Pottery,Pottery,Wood,Tamil Nadu,Coimbatore,5.94,0.42,1,2,1,921.83,1317.65,116.84,381.1,2737.42,5249.47,5904.92,0.111,88,3.67,3508,142,0.020259322432951005,0.05953809159387986,0.12789007113679726,Festival,0.434
SP-00206,Home Decor,Metal Craft,Bamboo,Tamil Nadu,Salem,6.48,0.62,1,2,5,1531.22,1622.05,227.41,300.73,3681.41,5864.67,7798.76,0.248,59,4.03,3173,58,0.011311880531891989,0.0492177107526833,0.04581305908951211,Festival,0.446
